"Step","likely-pyramid-31 - loss","likely-pyramid-31 - loss__MIN","likely-pyramid-31 - loss__MAX"
"4171","4.002645492553711","4.002645492553711","4.002645492553711"
"4172","4.164669036865234","4.164669036865234","4.164669036865234"
"4173","4.084750652313232","4.084750652313232","4.084750652313232"
"4174","4.334150314331055","4.334150314331055","4.334150314331055"
"4175","4.1863813400268555","4.1863813400268555","4.1863813400268555"
"4176","4.158564567565918","4.158564567565918","4.158564567565918"
"4177","3.9865660667419434","3.9865660667419434","3.9865660667419434"
"4178","4.448995113372803","4.448995113372803","4.448995113372803"
"4179","4.025381565093994","4.025381565093994","4.025381565093994"
"4180","3.976743459701538","3.976743459701538","3.976743459701538"
"4181","3.962491989135742","3.962491989135742","3.962491989135742"
"4182","4.093050956726074","4.093050956726074","4.093050956726074"
"4183","4.2007737159729","4.2007737159729","4.2007737159729"
"4184","4.277623176574707","4.277623176574707","4.277623176574707"
"4185","4.036448001861572","4.036448001861572","4.036448001861572"
"4186","4.180365562438965","4.180365562438965","4.180365562438965"
"4187","4.10861873626709","4.10861873626709","4.10861873626709"
"4188","3.9975016117095947","3.9975016117095947","3.9975016117095947"
"4189","4.030386924743652","4.030386924743652","4.030386924743652"
"4190","4.037774562835693","4.037774562835693","4.037774562835693"
"4191","4.141845703125","4.141845703125","4.141845703125"
"4192","4.068747520446777","4.068747520446777","4.068747520446777"
"4193","3.919358491897583","3.919358491897583","3.919358491897583"
"4194","3.9256062507629395","3.9256062507629395","3.9256062507629395"
"4195","4.025725364685059","4.025725364685059","4.025725364685059"
"4196","4.0577592849731445","4.0577592849731445","4.0577592849731445"
"4197","4.162821292877197","4.162821292877197","4.162821292877197"
"4198","3.977202892303467","3.977202892303467","3.977202892303467"
"4199","3.9329233169555664","3.9329233169555664","3.9329233169555664"
"4200","4.003269672393799","4.003269672393799","4.003269672393799"
"4201","3.814394950866699","3.814394950866699","3.814394950866699"
"4202","3.8717000484466553","3.8717000484466553","3.8717000484466553"
"4203","3.8770031929016113","3.8770031929016113","3.8770031929016113"
"4204","4.060638427734375","4.060638427734375","4.060638427734375"
"4205","4.054669380187988","4.054669380187988","4.054669380187988"
"4206","3.9227278232574463","3.9227278232574463","3.9227278232574463"
"4207","4.03059720993042","4.03059720993042","4.03059720993042"
"4208","4.202803134918213","4.202803134918213","4.202803134918213"
"4209","3.8447041511535645","3.8447041511535645","3.8447041511535645"
"4210","3.8468148708343506","3.8468148708343506","3.8468148708343506"
"4211","3.8777201175689697","3.8777201175689697","3.8777201175689697"
"4212","4.1788201332092285","4.1788201332092285","4.1788201332092285"
"4213","4.272763252258301","4.272763252258301","4.272763252258301"
"4214","3.899618625640869","3.899618625640869","3.899618625640869"
"4215","4.003225803375244","4.003225803375244","4.003225803375244"
"4216","3.9581246376037598","3.9581246376037598","3.9581246376037598"
"4217","4.004852294921875","4.004852294921875","4.004852294921875"
"4218","4.137115478515625","4.137115478515625","4.137115478515625"
"4219","4.41802453994751","4.41802453994751","4.41802453994751"
"4220","4.152466297149658","4.152466297149658","4.152466297149658"
"4221","4.353511333465576","4.353511333465576","4.353511333465576"
"4222","4.040396213531494","4.040396213531494","4.040396213531494"
"4223","4.392530918121338","4.392530918121338","4.392530918121338"
"4224","3.941608428955078","3.941608428955078","3.941608428955078"
"4225","4.022180080413818","4.022180080413818","4.022180080413818"
"4226","4.225341320037842","4.225341320037842","4.225341320037842"
"4227","4.099267482757568","4.099267482757568","4.099267482757568"
"4228","4.258641242980957","4.258641242980957","4.258641242980957"
"4229","4.0197858810424805","4.0197858810424805","4.0197858810424805"
"4230","4.138439655303955","4.138439655303955","4.138439655303955"
"4231","4.241697311401367","4.241697311401367","4.241697311401367"
"4232","4.070507526397705","4.070507526397705","4.070507526397705"
"4233","4.192976474761963","4.192976474761963","4.192976474761963"
"4234","4.088738918304443","4.088738918304443","4.088738918304443"
"4235","4.033557415008545","4.033557415008545","4.033557415008545"
"4236","4.045036315917969","4.045036315917969","4.045036315917969"
"4237","3.992547035217285","3.992547035217285","3.992547035217285"
"4238","4.2058916091918945","4.2058916091918945","4.2058916091918945"
"4239","4.146414756774902","4.146414756774902","4.146414756774902"
"4240","4.083197593688965","4.083197593688965","4.083197593688965"
"4241","3.9665815830230713","3.9665815830230713","3.9665815830230713"
"4242","3.8348100185394287","3.8348100185394287","3.8348100185394287"
"4243","4.166588306427002","4.166588306427002","4.166588306427002"
"4244","3.9554882049560547","3.9554882049560547","3.9554882049560547"
"4245","4.323140621185303","4.323140621185303","4.323140621185303"
"4246","4.140991687774658","4.140991687774658","4.140991687774658"
"4247","4.248463153839111","4.248463153839111","4.248463153839111"
"4248","4.148585796356201","4.148585796356201","4.148585796356201"
"4249","4.072713375091553","4.072713375091553","4.072713375091553"
"4250","4.001459121704102","4.001459121704102","4.001459121704102"
"4251","4.2193803787231445","4.2193803787231445","4.2193803787231445"
"4252","4.1508073806762695","4.1508073806762695","4.1508073806762695"
"4253","4.12530517578125","4.12530517578125","4.12530517578125"
"4254","4.133068084716797","4.133068084716797","4.133068084716797"
"4255","4.25339412689209","4.25339412689209","4.25339412689209"
"4256","4.114730358123779","4.114730358123779","4.114730358123779"
"4257","4.123918056488037","4.123918056488037","4.123918056488037"
"4258","3.9438929557800293","3.9438929557800293","3.9438929557800293"
"4259","4.2817702293396","4.2817702293396","4.2817702293396"
"4260","4.0428385734558105","4.0428385734558105","4.0428385734558105"
"4261","4.273364067077637","4.273364067077637","4.273364067077637"
"4262","4.159517765045166","4.159517765045166","4.159517765045166"
"4263","3.9264841079711914","3.9264841079711914","3.9264841079711914"
"4264","4.488686561584473","4.488686561584473","4.488686561584473"
"4265","4.112764358520508","4.112764358520508","4.112764358520508"
"4266","4.646101474761963","4.646101474761963","4.646101474761963"
"4267","4.022488117218018","4.022488117218018","4.022488117218018"
"4268","4.054687976837158","4.054687976837158","4.054687976837158"
"4269","4.371272563934326","4.371272563934326","4.371272563934326"
"4270","4.062597274780273","4.062597274780273","4.062597274780273"
"4271","4.242760181427002","4.242760181427002","4.242760181427002"
"4272","4.347631931304932","4.347631931304932","4.347631931304932"
"4273","4.269812107086182","4.269812107086182","4.269812107086182"
"4274","4.427951812744141","4.427951812744141","4.427951812744141"
"4275","4.098434925079346","4.098434925079346","4.098434925079346"
"4276","4.210102558135986","4.210102558135986","4.210102558135986"
"4277","4.1529412269592285","4.1529412269592285","4.1529412269592285"
"4278","4.140296459197998","4.140296459197998","4.140296459197998"
"4279","4.163481712341309","4.163481712341309","4.163481712341309"
"4280","4.034520626068115","4.034520626068115","4.034520626068115"
"4281","3.953746795654297","3.953746795654297","3.953746795654297"
"4282","4.14683723449707","4.14683723449707","4.14683723449707"
"4283","4.049659729003906","4.049659729003906","4.049659729003906"
"4284","4.203006744384766","4.203006744384766","4.203006744384766"
"4285","3.8066115379333496","3.8066115379333496","3.8066115379333496"
"4286","4.497102737426758","4.497102737426758","4.497102737426758"
"4287","4.232738018035889","4.232738018035889","4.232738018035889"
"4288","4.06606388092041","4.06606388092041","4.06606388092041"
"4289","4.278815269470215","4.278815269470215","4.278815269470215"
"4290","4.020524978637695","4.020524978637695","4.020524978637695"
"4291","4.323062419891357","4.323062419891357","4.323062419891357"
"4292","4.308133125305176","4.308133125305176","4.308133125305176"
"4293","4.3861188888549805","4.3861188888549805","4.3861188888549805"
"4294","4.034522533416748","4.034522533416748","4.034522533416748"
"4295","4.139404296875","4.139404296875","4.139404296875"
"4296","2.3855392932891846","2.3855392932891846","2.3855392932891846"
"4298","4.299465179443359","4.299465179443359","4.299465179443359"
"4299","4.219132423400879","4.219132423400879","4.219132423400879"
"4300","4.156345844268799","4.156345844268799","4.156345844268799"
"4301","4.130847930908203","4.130847930908203","4.130847930908203"
"4302","4.3180317878723145","4.3180317878723145","4.3180317878723145"
"4303","3.8307926654815674","3.8307926654815674","3.8307926654815674"
"4304","4.254251480102539","4.254251480102539","4.254251480102539"
"4305","4.1152424812316895","4.1152424812316895","4.1152424812316895"
"4306","4.312041759490967","4.312041759490967","4.312041759490967"
"4307","4.365589141845703","4.365589141845703","4.365589141845703"
"4308","4.174398422241211","4.174398422241211","4.174398422241211"
"4309","4.118497371673584","4.118497371673584","4.118497371673584"
"4310","4.32236385345459","4.32236385345459","4.32236385345459"
"4311","4.185085296630859","4.185085296630859","4.185085296630859"
"4312","4.190176010131836","4.190176010131836","4.190176010131836"
"4313","4.019233226776123","4.019233226776123","4.019233226776123"
"4314","4.06809139251709","4.06809139251709","4.06809139251709"
"4315","4.387876033782959","4.387876033782959","4.387876033782959"
"4316","4.3040313720703125","4.3040313720703125","4.3040313720703125"
"4317","4.145998477935791","4.145998477935791","4.145998477935791"
"4318","4.0443267822265625","4.0443267822265625","4.0443267822265625"
"4319","4.179298400878906","4.179298400878906","4.179298400878906"
"4320","4.207306385040283","4.207306385040283","4.207306385040283"
"4321","4.143599510192871","4.143599510192871","4.143599510192871"
"4322","4.168358325958252","4.168358325958252","4.168358325958252"
"4323","4.207668781280518","4.207668781280518","4.207668781280518"
"4324","3.9768171310424805","3.9768171310424805","3.9768171310424805"
"4325","4.203578948974609","4.203578948974609","4.203578948974609"
"4326","4.393224716186523","4.393224716186523","4.393224716186523"
"4327","4.409459114074707","4.409459114074707","4.409459114074707"
"4328","3.898207902908325","3.898207902908325","3.898207902908325"
"4329","4.512986660003662","4.512986660003662","4.512986660003662"
"4330","4.14155387878418","4.14155387878418","4.14155387878418"
"4331","4.1730265617370605","4.1730265617370605","4.1730265617370605"
"4332","4.066746711730957","4.066746711730957","4.066746711730957"
"4333","3.9031307697296143","3.9031307697296143","3.9031307697296143"
"4334","4.345016002655029","4.345016002655029","4.345016002655029"
"4335","3.9042844772338867","3.9042844772338867","3.9042844772338867"
"4336","4.106141090393066","4.106141090393066","4.106141090393066"
"4337","4.0850605964660645","4.0850605964660645","4.0850605964660645"
"4338","4.0321760177612305","4.0321760177612305","4.0321760177612305"
"4339","3.997864007949829","3.997864007949829","3.997864007949829"
"4340","4.177699089050293","4.177699089050293","4.177699089050293"
"4341","4.071884632110596","4.071884632110596","4.071884632110596"
"4342","4.207374572753906","4.207374572753906","4.207374572753906"
"4343","3.9865529537200928","3.9865529537200928","3.9865529537200928"
"4344","4.35746955871582","4.35746955871582","4.35746955871582"
"4345","4.359071254730225","4.359071254730225","4.359071254730225"
"4346","4.3172502517700195","4.3172502517700195","4.3172502517700195"
"4347","4.157307147979736","4.157307147979736","4.157307147979736"
"4348","4.2104058265686035","4.2104058265686035","4.2104058265686035"
"4349","3.977908134460449","3.977908134460449","3.977908134460449"
"4350","4.123594284057617","4.123594284057617","4.123594284057617"
"4351","3.9882099628448486","3.9882099628448486","3.9882099628448486"
"4352","3.991726875305176","3.991726875305176","3.991726875305176"
"4353","3.8469135761260986","3.8469135761260986","3.8469135761260986"
"4354","4.181795597076416","4.181795597076416","4.181795597076416"
"4355","4.335052013397217","4.335052013397217","4.335052013397217"
"4356","4.000282287597656","4.000282287597656","4.000282287597656"
"4357","3.968336820602417","3.968336820602417","3.968336820602417"
"4358","4.276155948638916","4.276155948638916","4.276155948638916"
"4359","4.234096050262451","4.234096050262451","4.234096050262451"
"4360","4.082221984863281","4.082221984863281","4.082221984863281"
"4361","4.127681732177734","4.127681732177734","4.127681732177734"
"4362","4.167683124542236","4.167683124542236","4.167683124542236"
"4363","4.236845016479492","4.236845016479492","4.236845016479492"
"4364","4.012703895568848","4.012703895568848","4.012703895568848"
"4365","4.140252590179443","4.140252590179443","4.140252590179443"
"4366","4.339725971221924","4.339725971221924","4.339725971221924"
"4367","4.233262538909912","4.233262538909912","4.233262538909912"
"4368","4.0084943771362305","4.0084943771362305","4.0084943771362305"
"4369","4.06715202331543","4.06715202331543","4.06715202331543"
"4370","4.175658226013184","4.175658226013184","4.175658226013184"
"4371","4.1313982009887695","4.1313982009887695","4.1313982009887695"
"4372","4.138216495513916","4.138216495513916","4.138216495513916"
"4373","4.222245693206787","4.222245693206787","4.222245693206787"
"4374","4.25706148147583","4.25706148147583","4.25706148147583"
"4375","4.166907787322998","4.166907787322998","4.166907787322998"
"4376","4.735583782196045","4.735583782196045","4.735583782196045"
"4377","4.141892433166504","4.141892433166504","4.141892433166504"
"4378","4.132185459136963","4.132185459136963","4.132185459136963"
"4379","4.3304901123046875","4.3304901123046875","4.3304901123046875"
"4380","4.195065498352051","4.195065498352051","4.195065498352051"
"4381","4.1618266105651855","4.1618266105651855","4.1618266105651855"
"4382","4.144495010375977","4.144495010375977","4.144495010375977"
"4383","4.255343914031982","4.255343914031982","4.255343914031982"
"4384","3.9947428703308105","3.9947428703308105","3.9947428703308105"
"4385","4.018311023712158","4.018311023712158","4.018311023712158"
"4386","4.224987506866455","4.224987506866455","4.224987506866455"
"4387","4.083134651184082","4.083134651184082","4.083134651184082"
"4388","4.023916721343994","4.023916721343994","4.023916721343994"
"4389","4.048923492431641","4.048923492431641","4.048923492431641"
"4390","4.0529303550720215","4.0529303550720215","4.0529303550720215"
"4391","4.060545444488525","4.060545444488525","4.060545444488525"
"4392","3.981624126434326","3.981624126434326","3.981624126434326"
"4393","4.165465354919434","4.165465354919434","4.165465354919434"
"4394","4.296480655670166","4.296480655670166","4.296480655670166"
"4395","4.331442356109619","4.331442356109619","4.331442356109619"
"4396","4.4617018699646","4.4617018699646","4.4617018699646"
"4397","4.3267059326171875","4.3267059326171875","4.3267059326171875"
"4398","4.568607807159424","4.568607807159424","4.568607807159424"
"4399","4.469268798828125","4.469268798828125","4.469268798828125"
"4400","3.9314146041870117","3.9314146041870117","3.9314146041870117"
"4401","4.088598251342773","4.088598251342773","4.088598251342773"
"4402","4.345608711242676","4.345608711242676","4.345608711242676"
"4403","4.3465752601623535","4.3465752601623535","4.3465752601623535"
"4404","4.131036758422852","4.131036758422852","4.131036758422852"
"4405","4.285650253295898","4.285650253295898","4.285650253295898"
"4406","4.179099082946777","4.179099082946777","4.179099082946777"
"4407","3.9928646087646484","3.9928646087646484","3.9928646087646484"
"4408","4.354264259338379","4.354264259338379","4.354264259338379"
"4409","4.051324367523193","4.051324367523193","4.051324367523193"
"4410","4.00326681137085","4.00326681137085","4.00326681137085"
"4411","4.167964458465576","4.167964458465576","4.167964458465576"
"4412","4.2917327880859375","4.2917327880859375","4.2917327880859375"
"4413","4.154658317565918","4.154658317565918","4.154658317565918"
"4414","4.209242343902588","4.209242343902588","4.209242343902588"
"4415","4.120386600494385","4.120386600494385","4.120386600494385"
"4416","4.170819282531738","4.170819282531738","4.170819282531738"
"4417","4.429627895355225","4.429627895355225","4.429627895355225"
"4418","4.090119361877441","4.090119361877441","4.090119361877441"
"4419","4.067109107971191","4.067109107971191","4.067109107971191"
"4420","4.162271499633789","4.162271499633789","4.162271499633789"
"4421","4.02598762512207","4.02598762512207","4.02598762512207"
"4422","4.177841663360596","4.177841663360596","4.177841663360596"
"4423","4.160866737365723","4.160866737365723","4.160866737365723"
"4424","4.291585445404053","4.291585445404053","4.291585445404053"
"4425","4.2650017738342285","4.2650017738342285","4.2650017738342285"
"4426","4.007613182067871","4.007613182067871","4.007613182067871"
"4427","4.306136608123779","4.306136608123779","4.306136608123779"
"4428","4.341300964355469","4.341300964355469","4.341300964355469"
"4429","3.8622384071350098","3.8622384071350098","3.8622384071350098"
"4430","4.091370582580566","4.091370582580566","4.091370582580566"
"4431","4.141695976257324","4.141695976257324","4.141695976257324"
"4432","4.089325428009033","4.089325428009033","4.089325428009033"
"4433","4.037445545196533","4.037445545196533","4.037445545196533"
"4434","4.4449462890625","4.4449462890625","4.4449462890625"
"4435","4.255735874176025","4.255735874176025","4.255735874176025"
"4436","4.160086631774902","4.160086631774902","4.160086631774902"
"4437","4.0846052169799805","4.0846052169799805","4.0846052169799805"
"4438","3.989323377609253","3.989323377609253","3.989323377609253"
"4439","4.083603858947754","4.083603858947754","4.083603858947754"
"4440","4.137738227844238","4.137738227844238","4.137738227844238"
"4441","3.9745688438415527","3.9745688438415527","3.9745688438415527"
"4442","3.9700639247894287","3.9700639247894287","3.9700639247894287"
"4443","3.9535298347473145","3.9535298347473145","3.9535298347473145"
"4444","4.24184513092041","4.24184513092041","4.24184513092041"
"4445","4.137385845184326","4.137385845184326","4.137385845184326"
"4446","4.006002426147461","4.006002426147461","4.006002426147461"
"4447","3.9964447021484375","3.9964447021484375","3.9964447021484375"
"4448","4.106534004211426","4.106534004211426","4.106534004211426"
"4449","4.085616588592529","4.085616588592529","4.085616588592529"
"4450","4.036600589752197","4.036600589752197","4.036600589752197"
"4451","4.362928867340088","4.362928867340088","4.362928867340088"
"4452","4.0619988441467285","4.0619988441467285","4.0619988441467285"
"4453","3.9262588024139404","3.9262588024139404","3.9262588024139404"
"4454","4.035672664642334","4.035672664642334","4.035672664642334"
"4455","4.190979480743408","4.190979480743408","4.190979480743408"
"4456","4.144558906555176","4.144558906555176","4.144558906555176"
"4457","4.152694225311279","4.152694225311279","4.152694225311279"
"4458","4.2462029457092285","4.2462029457092285","4.2462029457092285"
"4459","4.064726829528809","4.064726829528809","4.064726829528809"
"4460","4.1318511962890625","4.1318511962890625","4.1318511962890625"
"4461","4.000468730926514","4.000468730926514","4.000468730926514"
"4462","4.090461730957031","4.090461730957031","4.090461730957031"
"4463","4.131646156311035","4.131646156311035","4.131646156311035"
"4464","4.177511692047119","4.177511692047119","4.177511692047119"
"4465","4.001543045043945","4.001543045043945","4.001543045043945"
"4466","4.169519424438477","4.169519424438477","4.169519424438477"
"4467","3.8690621852874756","3.8690621852874756","3.8690621852874756"
"4468","4.027455806732178","4.027455806732178","4.027455806732178"
"4469","3.931549549102783","3.931549549102783","3.931549549102783"
"4470","3.8504772186279297","3.8504772186279297","3.8504772186279297"
"4471","3.9656240940093994","3.9656240940093994","3.9656240940093994"
"4472","4.0330376625061035","4.0330376625061035","4.0330376625061035"
"4473","4.019282341003418","4.019282341003418","4.019282341003418"
"4474","3.7998569011688232","3.7998569011688232","3.7998569011688232"
"4475","3.945357084274292","3.945357084274292","3.945357084274292"
"4476","3.8406620025634766","3.8406620025634766","3.8406620025634766"
"4477","3.9011762142181396","3.9011762142181396","3.9011762142181396"
"4478","4.118460655212402","4.118460655212402","4.118460655212402"
"4479","4.360630989074707","4.360630989074707","4.360630989074707"
"4480","3.8855504989624023","3.8855504989624023","3.8855504989624023"
"4481","4.072454929351807","4.072454929351807","4.072454929351807"
"4482","4.317989349365234","4.317989349365234","4.317989349365234"
"4483","3.919882297515869","3.919882297515869","3.919882297515869"
"4484","3.9456095695495605","3.9456095695495605","3.9456095695495605"
"4485","3.9882302284240723","3.9882302284240723","3.9882302284240723"
"4486","3.9488604068756104","3.9488604068756104","3.9488604068756104"
"4487","3.792412757873535","3.792412757873535","3.792412757873535"
"4488","3.929426431655884","3.929426431655884","3.929426431655884"
"4489","4.005922794342041","4.005922794342041","4.005922794342041"
"4490","4.044102668762207","4.044102668762207","4.044102668762207"
"4491","4.215513229370117","4.215513229370117","4.215513229370117"
"4492","4.184603691101074","4.184603691101074","4.184603691101074"
"4493","4.121818542480469","4.121818542480469","4.121818542480469"
"4494","4.066034317016602","4.066034317016602","4.066034317016602"
"4495","3.927971363067627","3.927971363067627","3.927971363067627"
"4496","4.0427374839782715","4.0427374839782715","4.0427374839782715"
"4497","4.23879337310791","4.23879337310791","4.23879337310791"
"4498","3.881822109222412","3.881822109222412","3.881822109222412"
"4499","4.006617546081543","4.006617546081543","4.006617546081543"
"4500","3.9723660945892334","3.9723660945892334","3.9723660945892334"
"4501","3.77492356300354","3.77492356300354","3.77492356300354"
"4502","4.0153021812438965","4.0153021812438965","4.0153021812438965"
"4503","4.066181182861328","4.066181182861328","4.066181182861328"
"4504","4.211319923400879","4.211319923400879","4.211319923400879"
"4505","3.9188694953918457","3.9188694953918457","3.9188694953918457"
"4506","4.028932571411133","4.028932571411133","4.028932571411133"
"4507","3.928400754928589","3.928400754928589","3.928400754928589"
"4508","3.896371364593506","3.896371364593506","3.896371364593506"
"4509","3.9089441299438477","3.9089441299438477","3.9089441299438477"
"4510","4.00634765625","4.00634765625","4.00634765625"
"4511","3.9804065227508545","3.9804065227508545","3.9804065227508545"
"4512","4.170473575592041","4.170473575592041","4.170473575592041"
"4513","3.913043975830078","3.913043975830078","3.913043975830078"
"4514","4.072103500366211","4.072103500366211","4.072103500366211"
"4515","4.2527852058410645","4.2527852058410645","4.2527852058410645"
"4516","4.011706829071045","4.011706829071045","4.011706829071045"
"4517","4.028844833374023","4.028844833374023","4.028844833374023"
"4518","3.787731885910034","3.787731885910034","3.787731885910034"
"4519","4.118752479553223","4.118752479553223","4.118752479553223"
"4520","3.948678731918335","3.948678731918335","3.948678731918335"
"4521","3.8377926349639893","3.8377926349639893","3.8377926349639893"
"4522","4.156315803527832","4.156315803527832","4.156315803527832"
"4523","3.7379150390625","3.7379150390625","3.7379150390625"
"4524","4.101151466369629","4.101151466369629","4.101151466369629"
"4525","3.8652963638305664","3.8652963638305664","3.8652963638305664"
"4526","4.124518394470215","4.124518394470215","4.124518394470215"
"4527","4.294711589813232","4.294711589813232","4.294711589813232"
"4528","4.342478275299072","4.342478275299072","4.342478275299072"
"4529","4.069164276123047","4.069164276123047","4.069164276123047"
"4530","4.079588413238525","4.079588413238525","4.079588413238525"
"4531","4.084928512573242","4.084928512573242","4.084928512573242"
"4532","3.999818801879883","3.999818801879883","3.999818801879883"
"4533","3.995558023452759","3.995558023452759","3.995558023452759"
"4534","3.991199254989624","3.991199254989624","3.991199254989624"
"4535","4.0730366706848145","4.0730366706848145","4.0730366706848145"
"4536","3.911591053009033","3.911591053009033","3.911591053009033"
"4537","3.853624105453491","3.853624105453491","3.853624105453491"
"4538","4.38441801071167","4.38441801071167","4.38441801071167"
"4539","3.9905056953430176","3.9905056953430176","3.9905056953430176"
"4540","4.011615753173828","4.011615753173828","4.011615753173828"
"4541","4.33644437789917","4.33644437789917","4.33644437789917"
"4542","4.205617904663086","4.205617904663086","4.205617904663086"
"4543","4.394055366516113","4.394055366516113","4.394055366516113"
"4544","4.000774383544922","4.000774383544922","4.000774383544922"
"4545","4.249284267425537","4.249284267425537","4.249284267425537"
"4546","4.036776542663574","4.036776542663574","4.036776542663574"
"4547","3.886077880859375","3.886077880859375","3.886077880859375"
"4548","3.876537322998047","3.876537322998047","3.876537322998047"
"4549","3.922959089279175","3.922959089279175","3.922959089279175"
"4550","4.332993507385254","4.332993507385254","4.332993507385254"
"4551","4.004745006561279","4.004745006561279","4.004745006561279"
"4552","4.043558120727539","4.043558120727539","4.043558120727539"
"4553","3.9493567943573","3.9493567943573","3.9493567943573"
"4554","4.0547261238098145","4.0547261238098145","4.0547261238098145"
"4555","3.8843729496002197","3.8843729496002197","3.8843729496002197"
"4556","3.8131375312805176","3.8131375312805176","3.8131375312805176"
"4557","3.9961745738983154","3.9961745738983154","3.9961745738983154"
"4558","4.096956729888916","4.096956729888916","4.096956729888916"
"4559","4.0332183837890625","4.0332183837890625","4.0332183837890625"
"4560","3.9662022590637207","3.9662022590637207","3.9662022590637207"
"4561","3.964082956314087","3.964082956314087","3.964082956314087"
"4562","4.00837516784668","4.00837516784668","4.00837516784668"
"4563","3.850770950317383","3.850770950317383","3.850770950317383"
"4564","4.331885814666748","4.331885814666748","4.331885814666748"
"4565","3.9566619396209717","3.9566619396209717","3.9566619396209717"
"4566","4.218179702758789","4.218179702758789","4.218179702758789"
"4567","4.076739311218262","4.076739311218262","4.076739311218262"
"4568","3.9272327423095703","3.9272327423095703","3.9272327423095703"
"4569","4.134050369262695","4.134050369262695","4.134050369262695"
"4570","3.941305160522461","3.941305160522461","3.941305160522461"
"4571","4.2053422927856445","4.2053422927856445","4.2053422927856445"
"4572","4.062762260437012","4.062762260437012","4.062762260437012"
"4573","4.101855278015137","4.101855278015137","4.101855278015137"
"4574","3.930846929550171","3.930846929550171","3.930846929550171"
"4575","4.002747058868408","4.002747058868408","4.002747058868408"
"4576","4.037054061889648","4.037054061889648","4.037054061889648"
"4577","4.133484840393066","4.133484840393066","4.133484840393066"
"4578","3.8881635665893555","3.8881635665893555","3.8881635665893555"
"4579","4.055878639221191","4.055878639221191","4.055878639221191"
"4580","4.233007431030273","4.233007431030273","4.233007431030273"
"4581","3.8798959255218506","3.8798959255218506","3.8798959255218506"
"4582","4.111209392547607","4.111209392547607","4.111209392547607"
"4583","3.9482390880584717","3.9482390880584717","3.9482390880584717"
"4584","4.108532905578613","4.108532905578613","4.108532905578613"
"4585","4.048527240753174","4.048527240753174","4.048527240753174"
"4586","3.8593339920043945","3.8593339920043945","3.8593339920043945"
"4587","3.955181121826172","3.955181121826172","3.955181121826172"
"4588","3.975572109222412","3.975572109222412","3.975572109222412"
"4589","3.8540124893188477","3.8540124893188477","3.8540124893188477"
"4590","3.8574862480163574","3.8574862480163574","3.8574862480163574"
"4591","4.171121120452881","4.171121120452881","4.171121120452881"
"4592","4.106056213378906","4.106056213378906","4.106056213378906"
"4593","4.027060508728027","4.027060508728027","4.027060508728027"
"4594","3.929802417755127","3.929802417755127","3.929802417755127"
"4595","4.102602958679199","4.102602958679199","4.102602958679199"
"4596","4.072065353393555","4.072065353393555","4.072065353393555"
"4597","3.994251012802124","3.994251012802124","3.994251012802124"
"4598","4.078869819641113","4.078869819641113","4.078869819641113"
"4599","3.9865024089813232","3.9865024089813232","3.9865024089813232"
"4600","3.8975989818573","3.8975989818573","3.8975989818573"
"4601","3.817331314086914","3.817331314086914","3.817331314086914"
"4602","4.087944030761719","4.087944030761719","4.087944030761719"
"4603","2.1471331119537354","2.1471331119537354","2.1471331119537354"
"4605","4.165781497955322","4.165781497955322","4.165781497955322"
"4606","4.314365863800049","4.314365863800049","4.314365863800049"
"4607","3.953962802886963","3.953962802886963","3.953962802886963"
"4608","3.9597082138061523","3.9597082138061523","3.9597082138061523"
"4609","3.9577829837799072","3.9577829837799072","3.9577829837799072"
"4610","3.9159185886383057","3.9159185886383057","3.9159185886383057"
"4611","4.069693088531494","4.069693088531494","4.069693088531494"
"4612","4.12455940246582","4.12455940246582","4.12455940246582"
"4613","4.0340256690979","4.0340256690979","4.0340256690979"
"4614","4.051458835601807","4.051458835601807","4.051458835601807"
"4615","3.966355085372925","3.966355085372925","3.966355085372925"
"4616","4.003626823425293","4.003626823425293","4.003626823425293"
"4617","3.871858835220337","3.871858835220337","3.871858835220337"
"4618","4.005060195922852","4.005060195922852","4.005060195922852"
"4619","3.9530317783355713","3.9530317783355713","3.9530317783355713"
"4620","3.8871243000030518","3.8871243000030518","3.8871243000030518"
"4621","4.0563812255859375","4.0563812255859375","4.0563812255859375"
"4622","4.056875705718994","4.056875705718994","4.056875705718994"
"4623","3.924196481704712","3.924196481704712","3.924196481704712"
"4624","3.8209407329559326","3.8209407329559326","3.8209407329559326"
"4625","4.023491859436035","4.023491859436035","4.023491859436035"
"4626","4.111551761627197","4.111551761627197","4.111551761627197"
"4627","4.105550289154053","4.105550289154053","4.105550289154053"
"4628","4.132575035095215","4.132575035095215","4.132575035095215"
"4629","3.9883358478546143","3.9883358478546143","3.9883358478546143"
"4630","3.8703179359436035","3.8703179359436035","3.8703179359436035"
"4631","3.8029139041900635","3.8029139041900635","3.8029139041900635"
"4632","4.193595886230469","4.193595886230469","4.193595886230469"
"4633","4.066885471343994","4.066885471343994","4.066885471343994"
"4634","4.099557399749756","4.099557399749756","4.099557399749756"
"4635","3.968230962753296","3.968230962753296","3.968230962753296"
"4636","3.9779748916625977","3.9779748916625977","3.9779748916625977"
"4637","4.0639424324035645","4.0639424324035645","4.0639424324035645"
"4638","4.1346893310546875","4.1346893310546875","4.1346893310546875"
"4639","3.845289468765259","3.845289468765259","3.845289468765259"
"4640","3.886138677597046","3.886138677597046","3.886138677597046"
